ear,head_pose,mouth_ratio,label,source
0.206031,0.004445,0.009196,1,Confused
0.187861,0.022396,0.015314,1,Confused
0.158732,0.02985,0.001355,1,Confused
0.144581,0.033993,0.015586,1,Confused
0.138972,0.040287,0.002514,1,Confused
0.124281,0.046925,0.008224,1,Confused
0.156473,0.05533,0.004842,1,Confused
0.160592,0.057237,0.007712,1,Confused
0.131609,0.056629,0.041604,1,Confused
0.147904,0.059835,0.015221,1,Confused
0.167074,0.040875,0.009412,1,Confused
0.247555,0.038985,0.034016,1,Confused
0.23726,0.026802,0.014383,1,Confused
0.244629,0.020186,0.037194,1,Confused
0.238274,0.018126,0.032758,1,Confused
0.197308,0.025775,0.035175,1,Confused
0.214241,0.022153,0.062841,1,Confused
0.179499,0.016845,0.101868,1,Confused
0.150816,0.011219,0.250847,1,Confused
0.254459,0.0022,0.159379,1,Confused
0.267318,0.006563,0.230083,1,Confused
0.266826,0.022444,0.253009,1,Confused
0.173738,0.020749,0.255611,1,Confused
0.239923,0.016125,0.267303,1,Confused
0.239397,0.016112,0.258883,1,Confused
0.239177,0.041137,0.178505,1,Confused
0.241949,0.055415,0.370047,1,Confused
0.227178,0.04296,0.220946,1,Confused
0.209198,0.041548,0.24146,1,Confused
0.192196,0.029262,0.210012,1,Confused
0.171038,0.026787,0.210683,1,Confused
0.171561,0.021417,0.096541,1,Confused
0.134811,0.014787,0.075211,1,Confused
0.165485,0.015121,0.008219,1,Confused
0.155158,0.013403,0.017556,1,Confused
0.189951,0.015507,0.034317,1,Confused
0.198578,0.003046,0.028691,1,Confused
0.207119,0.008994,0.03794,1,Confused
0.198167,0.005612,0.028361,1,Confused
0.19337,0.007468,0.038005,1,Confused
0.198919,0.004853,0.028118,1,Confused
0.21143,0.007627,0.037891,1,Confused
0.208041,0.003771,0.045012,1,Confused
0.209903,0.0061,0.02388,1,Confused
0.230454,0.00635,0.002991,1,Focused
0.262421,0.003531,0.010086,1,Focused
0.267409,0.005227,0.017025,1,Focused
0.274769,0.00913,0.00893,1,Focused
0.261008,0.01265,0.005437,1,Focused
0.276224,0.011422,0.009898,1,Focused
0.268317,0.006244,0.003698,1,Focused
0.281414,0.009626,0.024326,1,Focused
0.293346,0.018032,0.017839,1,Focused
0.282744,0.021516,0.016271,1,Focused
0.292185,0.024279,0.020829,1,Focused
0.289657,0.064912,0.017504,1,Focused
0.289869,0.062396,0.015499,1,Focused
0.298026,0.054572,0.007862,1,Focused
0.285471,0.046746,0.01091,1,Focused
0.297182,0.051799,0.011093,1,Focused
0.282864,0.054291,0.014874,1,Focused
0.296129,0.050105,0.012768,1,Focused
0.295181,0.056067,0.010658,1,Focused
0.297591,0.055609,0.013913,1,Focused
0.298956,0.060793,0.011678,1,Focused
0.289577,0.052088,0.012899,1,Focused
0.254445,0.053792,0.016409,1,Focused
0.078896,0.055404,0.011796,1,Focused
0.155676,0.058023,0.006034,1,Focused
0.268124,0.042874,0.013049,1,Focused
0.279913,0.052107,0.014882,1,Focused
0.269203,0.04429,0.014864,1,Focused
0.278895,0.035328,0.014299,1,Focused
0.269426,0.031862,0.005311,1,Focused
0.276593,0.027341,0.011471,1,Focused
0.275259,0.020719,0.009054,1,Focused
0.285486,0.020592,0.009832,1,Focused
0.285659,0.008172,0.015572,1,Focused
0.266059,0.007534,0.021134,1,Focused
0.277134,0.015541,0.019862,1,Focused
0.29229,0.019981,0.013364,1,Focused
0.283153,0.013906,0.019963,1,Focused
0.288187,0.015625,0.022106,1,Focused
0.301626,0.016419,0.049841,1,Focused
0.289014,0.022096,0.051262,1,Focused
0.299756,0.032968,0.013895,1,Focused
0.281953,0.03761,0.013376,1,Focused
0.292618,0.030442,0.01391,1,Focused
0.283375,0.026214,0.021454,1,Focused
0.282967,0.021577,0.034973,1,Focused
0.273082,0.026608,0.021189,1,Focused
0.273958,0.029113,0.074528,1,Focused
0.283531,0.031121,0.032358,1,Focused
0.279659,0.025735,0.037862,1,Focused
0.247837,0.028496,0.033561,1,Focused
0.262104,0.023005,0.043832,1,Focused
0.269899,0.019482,0.041826,1,Focused
0.262647,0.024892,0.018226,1,Focused
0.265885,0.022099,0.015609,1,Focused
0.259019,0.018686,0.011386,1,Focused
0.240581,0.02121,0.015014,1,Focused
0.232615,0.02858,0.022261,1,Focused
0.21971,0.02019,0.013475,1,Focused
0.243734,0.022204,0.027329,1,Focused
0.246219,0.028973,0.019709,1,Focused
0.111677,0.031988,0.008104,1,Focused
0.069612,0.02786,0.013722,1,Focused
0.071525,0.028659,0.01628,1,Focused
0.228056,0.024027,0.031831,1,Focused
0.237019,0.025492,0.027907,1,Focused
0.259708,0.01868,0.007902,1,Focused
0.271384,0.023971,0.011338,1,Focused
0.272322,0.02437,0.013583,1,Focused
0.270455,0.019667,0.01881,1,Focused
0.269863,0.024666,0.011536,1,Focused
0.278843,0.025155,0.034068,1,Focused
0.275122,0.023902,0.01153,1,Focused
0.277857,0.021321,0.017103,1,Focused
0.2676,0.022482,0.011817,1,Focused
0.283341,0.02041,0.014339,1,Focused
0.288234,0.020163,0.012591,1,Focused
0.266989,0.024437,0.012938,1,Focused
0.282387,0.020931,0.010906,1,Focused
0.285684,0.024786,0.013235,1,Focused
0.26945,0.021621,0.012262,1,Focused
0.280161,0.02442,0.011733,1,Focused
0.279181,0.020793,0.014444,1,Focused
0.117863,0.006848,0.004677,1,Focused
0.119433,0.001869,0.005036,1,Focused
0.093992,0.006165,0.003309,1,Focused
0.239162,0.010817,0.023812,1,Focused
0.255736,0.021855,0.010991,1,Focused
0.256368,0.020508,0.008941,1,Focused
0.253785,0.02168,0.006575,1,Focused
0.250602,0.028164,0.010978,1,Focused
0.26775,0.022183,0.013846,1,Focused
0.26925,0.01348,0.014455,1,Focused
0.241288,0.011739,0.024051,1,Focused
0.23746,0.031838,0.025287,1,Focused
0.104793,0.035202,0.020716,1,Focused
0.080707,0.043697,0.008687,1,Focused
0.090645,0.049164,0.008863,1,Focused
0.094615,0.044545,0.027577,1,Focused
0.097156,0.045682,0.026956,1,Focused
0.110436,0.037836,0.051275,1,Focused
0.1023,0.043365,0.037815,1,Focused
0.137662,0.05325,0.030125,1,Focused
0.178897,0.049928,0.015582,1,Focused
0.171367,0.044692,0.007771,1,Focused
0.167248,0.041356,0.009946,1,Focused
0.186185,0.051155,0.03053,1,Focused
0.189698,0.046399,0.037111,1,Focused
0.229956,0.036671,0.016178,1,Focused
0.238422,0.035673,0.012532,1,Focused
0.242677,0.032036,0.019381,1,Focused
0.253451,0.038443,0.012817,1,Focused
0.241328,0.024995,0.007492,1,Focused
0.23045,0.030859,0.009675,1,Focused
0.248786,0.02973,0.009712,1,Focused
0.234675,0.040004,0.004773,1,Focused
0.254057,0.032457,0.007005,1,Focused
0.259601,0.032112,0.007695,1,Focused
0.252992,0.043753,0.003788,1,Focused
0.242786,0.040277,0.004632,1,Focused
0.262883,0.038664,0.005281,1,Focused
0.254843,0.037192,0.007404,1,Focused
0.258358,0.039702,0.011946,1,Focused
0.249264,0.046437,0.006161,1,Focused
0.258038,0.033351,0.010032,1,Focused
0.238709,0.033218,0.00475,1,Focused
0.263803,0.029663,0.005696,1,Focused
0.269272,0.028514,0.004266,1,Focused
0.274876,0.022802,0.003409,1,Focused
0.237608,0.029388,0.003215,1,Focused
0.220321,0.043592,0.004911,1,Focused
0.240455,0.035432,0.006508,1,Focused
0.230161,0.034033,0.010952,1,Focused
0.24688,0.027515,0.042306,1,Focused
0.255585,0.030202,0.018527,1,Focused
0.274666,0.0273,0.027633,1,Focused
0.279459,0.01496,0.021121,1,Focused
0.272701,0.01368,0.022335,1,Focused
0.272201,0.007575,0.029694,1,Focused
0.280017,0.006714,0.024618,1,Focused
0.284141,0.009524,0.037825,1,Focused
0.288157,0.018026,0.009967,1,Focused
0.294344,0.018981,0.003754,1,Focused
0.25724,0.020338,0.010691,1,Focused
0.275749,0.016276,0.040202,1,Focused
0.305875,0.021559,0.021848,1,Focused
0.297535,0.015101,0.040876,1,Focused
0.093156,0.000676,0.028339,1,Focused
0.09138,0.002311,0.045539,1,Focused
0.173349,0.005732,0.044674,1,Focused
0.267219,0.004087,0.020767,1,Focused
0.263874,0.020033,0.015382,1,Focused
0.273581,0.014579,0.013066,1,Focused
0.287643,0.010262,0.014817,1,Focused
0.266571,0.014364,0.010576,1,Focused
0.272728,0.014424,0.019342,1,Focused
0.278392,0.015807,0.022072,1,Focused
0.275763,0.014931,0.01217,1,Focused
0.288056,0.018754,0.014604,1,Focused
0.278422,0.019051,0.006562,1,Focused
0.276796,0.020528,0.016521,1,Focused
0.277941,0.012532,0.013392,1,Focused
0.279728,0.018122,0.038948,1,Focused
0.28838,0.015457,0.012661,1,Focused
0.284202,0.004506,0.029765,1,Focused
0.282335,0.007022,0.008926,1,Focused
0.282665,0.02092,0.005911,1,Focused
0.321814,0.015427,0.013462,1,Focused
0.315659,0.005529,0.008628,1,Focused
0.328423,0.007538,0.009716,1,Focused
0.33205,0.010456,0.013634,1,Focused
0.338382,0.011127,0.03342,1,Focused
0.324963,0.009685,0.083845,1,Focused
0.339395,0.01968,0.108396,1,Focused
0.329092,0.009662,0.043521,1,Focused
0.338482,0.005376,0.04643,1,Focused
0.351154,0.015083,0.055836,1,Focused
0.219217,0.029185,0.018914,1,Focused
0.070974,0.017536,0.011021,1,Focused
0.05038,0.019193,0.002607,1,Focused
0.176725,0.002155,0.034948,1,Focused
0.129392,0.008601,0.184904,1,Focused
0.133352,0.01763,0.201158,1,Focused
0.119077,0.009709,0.226898,1,Focused
0.135204,0.001399,0.220506,1,Focused
0.050782,0.000447,0.215,1,Focused
0.026223,0.00011,0.202738,1,Focused
0.024821,0.004619,0.198731,1,Focused
0.053009,0.006395,0.184847,1,Focused
0.104655,0.011388,0.19213,1,Focused
0.084663,0.008998,0.203163,1,Focused
0.172202,0.002491,0.181877,1,Focused
0.152877,0.001297,0.179228,1,Focused
0.158001,8.3e-05,0.176147,1,Focused
0.172925,0.005305,0.174035,1,Focused
0.15626,0.001265,0.170662,1,Focused
0.199932,0.001887,0.169832,1,Focused
0.193364,0.001624,0.187643,1,Focused
0.145275,0.002113,0.184587,1,Focused
0.158099,0.003197,0.179478,1,Focused
0.191561,0.000715,0.184666,1,Focused
0.209944,0.00182,0.194643,1,Focused
0.21118,0.006188,0.204482,1,Focused
0.20332,0.00077,0.198381,1,Focused
0.197289,0.008182,0.203887,1,Focused
0.208354,0.004927,0.198692,1,Focused
0.211328,0.000983,0.194597,1,Focused
0.226154,0.003329,0.205589,1,Focused
0.201324,0.002756,0.199049,1,Focused
0.204825,0.0042,0.195622,1,Focused
0.229848,0.003174,0.19775,1,Focused
0.19255,0.005857,0.204284,1,Focused
0.154168,0.010793,0.200232,1,Focused
0.118482,0.00015,0.196826,1,Focused
0.068088,0.001107,0.219707,1,Focused
0.088468,0.003318,0.220049,1,Focused
0.05689,0.017447,0.23342,1,Focused
0.091182,0.020745,0.248189,1,Focused
0.088619,0.036854,0.242357,1,Focused
0.141878,0.031383,0.20084,1,Focused
0.149344,0.017708,0.238491,1,Focused
0.146281,0.023098,0.216384,1,Focused
0.161582,0.021619,0.203068,1,Focused
0.118559,0.029314,0.212106,1,Focused
0.175028,0.048164,0.172014,1,Focused
0.148152,0.039198,0.177816,1,Focused
0.131247,0.035569,0.180267,1,Focused
0.156184,0.034756,0.198486,1,Focused
0.139567,0.033903,0.19339,1,Focused
0.142324,0.035256,0.188772,1,Focused
0.149635,0.03372,0.209686,1,Focused
0.154622,0.027699,0.18581,1,Focused
0.161767,0.039021,0.178853,1,Focused
0.161307,0.044082,0.195761,1,Focused
0.060013,0.039505,0.190931,1,Focused
0.056043,0.045139,0.191136,1,Focused
0.101377,0.034861,0.206561,1,Focused
0.17594,0.03833,0.185603,1,Focused
0.178206,0.032621,0.185658,1,Focused
0.149283,0.035716,0.194933,1,Focused
0.125977,0.043407,0.199614,1,Focused
0.106244,0.042296,0.188038,1,Focused
0.077083,0.043356,0.250702,1,Focused
0.056385,0.04589,0.229085,1,Focused
0.094358,0.052783,0.189472,1,Focused
0.092007,0.039113,0.197683,1,Focused
0.040879,0.044941,0.203552,1,Focused
0.074615,0.041076,0.216091,1,Focused
0.07987,0.041891,0.197656,1,Focused
0.076871,0.036153,0.206024,1,Focused
0.058855,0.043825,0.215958,1,Focused
0.117252,0.04587,0.212608,1,Focused
0.168317,0.04843,0.216093,1,Focused
0.172978,0.032366,0.206845,1,Focused
0.135726,0.031091,0.207486,1,Focused
0.10599,0.027372,0.205292,1,Focused
0.083207,0.02256,0.199839,1,Focused
0.104817,0.010486,0.179907,1,Focused
0.11154,0.037373,0.193941,1,Focused
0.143445,0.049921,0.17211,1,Focused
0.163652,0.059999,0.168265,1,Focused
0.175797,0.062266,0.193891,1,Focused
0.201376,0.057316,0.213974,1,Focused
0.191793,0.050611,0.168285,1,Focused
0.194315,0.039381,0.174813,1,Focused
0.189541,0.041525,0.175672,1,Focused
0.212015,0.037373,0.166628,1,Focused
0.200626,0.031624,0.176037,1,Focused
0.17141,0.041386,0.160754,1,Focused
0.221779,0.034148,0.170007,1,Focused
0.194815,0.036744,0.186446,1,Focused
0.179957,0.03334,0.192947,1,Focused
0.198875,0.030277,0.185851,1,Focused
0.198199,0.04114,0.181683,1,Focused
0.172565,0.03633,0.189519,1,Focused
0.205509,0.034926,0.175271,1,Focused
0.179391,0.047875,0.169217,1,Focused
0.204084,0.042813,0.179135,1,Focused
0.210409,0.038982,0.155142,1,Focused
0.183422,0.051884,0.00559,1,Focused
0.224237,0.041145,0.009118,1,Focused
0.218156,0.047711,0.009769,1,Focused
0.219761,0.037361,0.01759,1,Focused
0.1745,0.049558,0.002562,1,Focused
0.201335,0.055656,0.008141,1,Focused
0.226538,0.050383,0.004818,1,Focused
0.226825,0.042275,0.0033,1,Focused
0.19833,0.054729,0.008626,1,Focused
0.209469,0.059659,0.009022,1,Focused
0.23592,0.046218,0.024582,1,Focused
0.206352,0.055834,0.023276,1,Focused
0.218038,0.053774,0.035237,1,Focused
0.220026,0.045068,0.019109,1,Focused
0.239565,0.047159,0.004316,1,Focused
0.248732,0.047457,0.022319,1,Focused
0.274798,0.049304,0.005863,1,Focused
0.282287,0.047127,0.017991,1,Focused
0.311289,0.055316,0.007372,1,Focused
0.306681,0.055259,0.006422,1,Focused
0.302851,0.062045,0.027737,1,Focused
0.293485,0.052138,0.021716,1,Focused
0.30099,0.056509,0.025965,1,Focused
0.303388,0.045754,0.024513,1,Focused
0.282057,0.04911,0.017092,1,Focused
0.291904,0.057755,0.033239,1,Focused
0.243397,0.048714,0.023883,1,Focused
0.253334,0.040719,0.04572,1,Focused
0.260146,0.048153,0.010479,1,Focused
0.279975,0.050013,0.031,1,Focused
0.264126,0.043427,0.03894,1,Focused
0.290573,0.046782,0.008254,1,Focused
0.295977,0.041884,0.009265,1,Focused
0.307378,0.049623,0.009074,1,Focused
0.319132,0.051956,0.010458,1,Focused
0.328211,0.044549,0.003901,1,Focused
0.296475,0.048001,0.030079,1,Focused
0.319383,0.048217,0.011378,1,Focused
0.315385,0.045904,0.03682,1,Focused
0.309901,0.032695,0.016667,1,Focused
0.312374,0.041976,0.016885,1,Focused
0.286753,0.040938,0.010821,1,Focused
0.282863,0.043473,0.007085,1,Focused
0.280922,0.049726,0.000405,1,Focused
0.296699,0.045397,0.001055,1,Focused
0.276924,0.046707,0.002593,1,Focused
0.272366,0.050975,0.019304,1,Focused
0.280473,0.046943,0.001239,1,Focused
0.268582,0.052793,0.004489,1,Focused
0.277857,0.05464,0.002603,1,Focused
0.290673,0.044229,0.003211,1,Focused
0.28125,0.056325,0.00305,1,Focused
0.263044,0.052869,0.002495,1,Focused
0.269823,0.047377,0.015538,1,Focused
0.268841,0.046593,0.003717,1,Focused
0.283717,0.053129,0.010921,1,Focused
0.262255,0.040034,0.009052,1,Focused
0.264084,0.037773,0.015052,1,Focused
0.260113,0.045227,0.005059,1,Focused
0.266522,0.045786,0.00601,1,Focused
0.283235,0.04414,0.009784,1,Focused
0.265892,0.05054,0.040508,1,Focused
0.242112,0.038481,0.005133,1,Focused
0.243019,0.037409,0.007728,1,Focused
0.252382,0.037339,0.016264,1,Focused
0.269903,0.040349,0.00775,1,Focused
0.255666,0.038936,0.003726,1,Focused
0.266273,0.042507,0.008449,1,Focused
0.138493,0.06043,0.00945,1,Frustrated
0.189363,0.143864,0.005818,1,Frustrated
0.093646,0.165154,0.011075,1,Frustrated
0.082132,0.142549,0.008114,1,Frustrated
0.08925,0.114304,0.011354,1,Frustrated
0.075172,0.096499,0.007755,1,Frustrated
0.073017,0.123503,0.005169,1,Frustrated
0.091806,0.136806,0.005302,1,Frustrated
0.137912,0.131522,0.001032,1,Frustrated
0.156381,0.104499,0.000559,1,Frustrated
0.169962,0.103012,0.001714,1,Frustrated
0.163937,0.095631,0.002831,1,Frustrated
0.211281,0.088738,0.001137,1,Frustrated
0.215962,0.077374,0.000416,1,Frustrated
0.265547,0.047039,0.000382,1,Frustrated
0.237406,0.024185,0.010185,1,Frustrated
0.250423,0.082987,0.00716,1,Frustrated
0.167255,0.22769,0.006767,1,Frustrated
0.221929,0.181171,0.001895,1,Frustrated
0.266286,0.015226,0.024806,1,Frustrated
0.25984,0.021783,0.048482,1,Frustrated
0.241485,0.022397,0.062589,1,Frustrated
0.250913,0.028087,0.092766,1,Frustrated
0.254439,0.023457,0.100657,1,Frustrated
0.251432,0.017671,0.035001,1,Frustrated
0.251561,0.016784,0.038296,1,Frustrated
0.277001,0.015808,0.015728,1,Frustrated
0.280734,0.018227,0.016333,1,Frustrated
0.280258,0.020116,0.007654,1,Frustrated
0.291898,0.01799,0.008696,1,Frustrated
0.290416,0.020437,0.005761,1,Frustrated
0.293805,0.017659,0.002333,1,Frustrated
0.295497,0.015454,0.004679,1,Frustrated
0.314071,0.013907,0.003087,1,Frustrated
0.277158,0.011837,0.042955,1,Frustrated
0.197117,0.022157,0.220674,1,Frustrated
0.027269,0.031522,0.267404,1,Frustrated
0.110501,0.031515,0.285959,1,Frustrated
0.199287,0.01582,0.297038,1,Frustrated
0.221431,0.00872,0.320829,1,Frustrated
0.206309,0.003265,0.330878,1,Frustrated
0.173882,0.004834,0.319652,1,Frustrated
0.102625,0.007445,0.321087,1,Frustrated
0.153984,0.002648,0.311068,1,Frustrated
0.127518,0.001248,0.296681,1,Frustrated
0.127078,0.002774,0.283054,1,Frustrated
0.144991,0.00656,0.271363,1,Frustrated
0.13567,0.005911,0.25851,1,Frustrated
0.109823,0.002608,0.269956,1,Frustrated
0.138428,2.3e-05,0.27143,1,Frustrated
0.150209,0.001126,0.269315,1,Frustrated
0.148905,0.007257,0.2586,1,Frustrated
0.12191,0.004004,0.25698,1,Frustrated
0.131405,0.004044,0.235265,1,Frustrated
0.143928,0.003333,0.2244,1,Frustrated
0.071062,0.004465,0.211367,1,Frustrated
0.047497,0.000547,0.062882,1,Frustrated
0.064638,0.003556,0.026965,1,Frustrated
0.127367,0.004151,0.016995,1,Frustrated
0.176555,0.007478,0.008918,1,Frustrated
0.196989,0.004504,0.005765,1,Frustrated
0.161556,0.001083,0.009509,1,Frustrated
0.162908,0.000416,0.009777,1,Frustrated
0.200764,0.010952,0.00316,1,Frustrated
0.245088,0.02293,0.006022,1,Frustrated
0.248466,0.034913,0.007278,1,Frustrated
0.247224,0.033103,0.014697,1,Frustrated
0.251299,0.035644,0.006058,1,Frustrated
0.243318,0.037374,0.006681,1,Frustrated
0.254155,0.03096,0.005011,1,Frustrated
0.237875,0.037096,0.002971,1,Frustrated
0.227377,0.03877,0.007533,1,Frustrated
0.185618,0.037281,0.001932,1,Frustrated
0.212946,0.035179,0.00462,1,Frustrated
0.173627,0.038555,0.001983,1,Frustrated
0.224797,0.034183,0.006142,1,Frustrated
0.194282,0.039145,0.003457,1,Frustrated
0.223538,0.040807,0.005089,1,Frustrated
0.232088,0.042113,0.003535,1,Frustrated
0.232369,0.041071,0.005441,1,Frustrated
0.233993,0.044684,0.004166,1,Frustrated
0.230259,0.036678,0.002404,1,Frustrated
0.195486,0.041706,0.00105,1,Frustrated
0.22714,0.048891,0.002305,1,Frustrated
0.234838,0.037937,0.003907,1,Frustrated
0.234391,0.046592,0.000441,1,Frustrated
0.227457,0.040003,0.002339,1,Frustrated
0.213721,0.03964,0.002414,1,Frustrated
0.235683,0.040854,0.002206,1,Frustrated
0.239813,0.039033,0.001703,1,Frustrated
0.209983,0.033811,0.000937,1,Frustrated
0.230621,0.042494,0.001429,1,Frustrated
0.231835,0.036425,0.005527,1,Frustrated
0.255676,0.040061,0.00162,1,Frustrated
0.260739,0.03387,0.003853,1,Frustrated
0.257676,0.030856,0.013427,1,Frustrated
0.243689,0.034694,0.007005,1,Frustrated
0.266103,0.049035,0.241097,1,Frustrated
0.262584,0.038494,0.235698,1,Frustrated
0.264765,0.048266,0.165128,1,Frustrated
0.273518,0.049812,0.161307,1,Frustrated
0.259557,0.040902,0.187314,1,Frustrated
0.270748,0.039301,0.134019,1,Frustrated
0.241266,0.039014,0.156256,1,Frustrated
0.223903,0.035413,0.162323,1,Frustrated
0.228722,0.027713,0.161408,1,Frustrated
0.232967,0.030197,0.166491,1,Frustrated
0.226959,0.035648,0.168784,1,Frustrated
0.241347,0.034846,0.182127,1,Frustrated
0.239313,0.035559,0.114868,1,Frustrated
0.286512,0.689531,0.048664,1,Frustrated
0.246304,0.356052,0.043847,1,Frustrated
0.213142,0.020421,0.014351,1,Frustrated
0.203054,0.016042,0.022694,1,Frustrated
0.214352,0.012229,0.084088,1,Frustrated
0.220638,0.015038,0.072114,1,Frustrated
0.217666,0.021913,0.098324,1,Frustrated
0.232594,0.017769,0.111376,1,Frustrated
0.226496,0.019276,0.109459,1,Frustrated
0.222453,0.019954,0.104541,1,Frustrated
0.228006,0.011353,0.099626,1,Frustrated
0.212173,0.014795,0.114411,1,Frustrated
0.199867,0.014147,0.156183,1,Frustrated
0.232829,0.023983,0.133478,1,Frustrated
0.202476,0.014743,0.113092,1,Frustrated
0.209499,0.012539,0.114367,1,Frustrated
0.209087,0.021196,0.176036,1,Frustrated
0.222006,0.022452,0.11522,1,Frustrated
0.219438,0.00673,0.135368,1,Frustrated
0.225207,0.01468,0.134934,1,Frustrated
0.21481,0.022376,0.115946,1,Frustrated
0.225537,0.023369,0.185593,1,Frustrated
0.216395,0.023384,0.205952,1,Frustrated
0.176451,0.014235,0.170371,1,Frustrated
0.179782,0.010939,0.176711,1,Frustrated
0.203003,0.012378,0.192823,1,Frustrated
0.225473,0.019399,0.172345,1,Frustrated
0.215386,0.021449,0.128818,1,Frustrated
0.232552,0.010953,0.168315,1,Frustrated
0.213606,0.016323,0.192506,1,Frustrated
0.194679,0.015094,0.150278,1,Frustrated
0.203237,0.005919,0.177954,1,Frustrated
0.184468,0.003536,0.120563,1,Frustrated
0.208397,0.006404,0.028219,1,Frustrated
0.175144,0.001417,0.00909,1,Frustrated
0.205966,0.004039,0.007952,1,Frustrated
0.162057,0.008279,0.013115,1,Frustrated
0.160457,0.009817,0.010879,1,Frustrated
0.190907,0.005241,0.012051,1,Frustrated
0.234078,0.005245,0.024209,1,Frustrated
0.250178,0.002214,0.016815,1,Frustrated
0.237611,0.003346,0.032763,1,Frustrated
0.235919,0.005085,0.039776,1,Frustrated
0.235023,0.001252,0.084845,1,Frustrated
0.226602,0.00346,0.045216,1,Frustrated
0.225791,0.013513,0.051001,1,Frustrated
0.229347,0.010674,0.045937,1,Frustrated
0.23414,0.02141,0.043387,1,Frustrated
0.242832,0.027118,0.026288,1,Frustrated
0.240583,0.02768,0.041417,1,Frustrated
0.216129,0.035285,0.01031,1,Frustrated
0.21606,0.030961,0.026797,1,Frustrated
0.232676,0.022449,0.053451,1,Frustrated
0.210551,0.01917,0.027204,1,Frustrated
0.207305,0.02324,0.046811,1,Frustrated
0.200446,0.017399,0.083105,1,Frustrated
0.204383,0.025928,0.025475,1,Frustrated
0.194859,0.023624,0.010755,1,Frustrated
0.208466,0.020293,0.024197,1,Frustrated
0.195875,0.025516,0.018198,1,Frustrated
0.196925,0.029399,0.020731,1,Frustrated
0.200792,0.01333,0.018231,1,Frustrated
0.218572,0.017742,0.024398,1,Frustrated
0.202263,0.016952,0.020211,1,Frustrated
0.198976,0.031492,0.024169,1,Frustrated
0.182835,0.028103,0.047925,1,Frustrated
0.189891,0.027127,0.070239,1,Frustrated
0.170352,0.034672,0.058823,1,Frustrated
0.178256,0.024933,0.052854,1,Frustrated
0.183195,0.03829,0.035025,1,Frustrated
0.159924,0.034718,0.018709,1,Frustrated
0.206655,0.028032,0.026029,1,Frustrated
0.209278,0.023846,0.043247,1,Frustrated
0.222656,0.023499,0.026507,1,Frustrated
0.205454,0.032122,0.037001,1,Frustrated
0.181459,0.013324,0.009481,1,Frustrated
0.216694,0.006246,0.001362,1,Frustrated
0.256491,0.010759,0.007487,1,Frustrated
0.249288,0.005146,0.041919,1,Frustrated
0.252228,0.000391,0.011946,1,Frustrated
0.214081,0.000972,0.002569,1,Frustrated
0.232167,0.002508,0.018665,1,Frustrated
0.22352,0.001462,0.018168,1,Frustrated
0.223479,0.004135,0.01153,1,Frustrated
0.239308,0.001485,0.014344,1,Frustrated
0.214632,0.00132,0.020876,1,Frustrated
0.220328,0.008255,0.023029,1,Frustrated
0.21058,0.017943,0.005225,1,Frustrated
0.226841,0.012999,0.010974,1,Frustrated
0.229593,0.005209,0.003945,1,Frustrated
0.165152,0.014072,0.024006,1,Frustrated
0.130564,0.028358,0.026535,1,Frustrated
0.187036,0.03732,0.040186,1,Frustrated
0.208229,0.053941,0.103416,1,Frustrated
0.148856,0.043038,0.099428,1,Frustrated
0.134963,0.025115,0.192905,1,Frustrated
0.140943,0.014894,0.203325,1,Frustrated
0.200068,0.015013,0.207095,1,Frustrated
0.227188,0.008851,0.216524,1,Frustrated
0.220311,0.012502,0.12694,1,Frustrated
0.209407,0.03216,0.008414,1,Frustrated
0.258851,0.054203,0.00919,1,Frustrated
0.276906,0.084681,0.000557,1,Frustrated
0.27375,0.083969,0.010399,1,Frustrated
0.285303,0.088169,0.003817,1,Frustrated
0.273469,0.091721,0.009513,1,Frustrated
0.268044,0.11603,0.009126,1,Frustrated
0.268802,0.117664,0.006525,1,Frustrated
0.259041,0.130573,0.012988,1,Frustrated
0.26091,0.13048,0.015417,1,Frustrated
0.278631,0.147678,0.0141,1,Frustrated
0.252472,0.135204,0.014808,1,Frustrated
0.260865,0.131682,0.012976,1,Frustrated
0.266233,0.11861,0.006663,1,Frustrated
0.235218,0.113835,0.000441,1,Frustrated
0.24385,0.101456,0.003807,1,Frustrated
0.247221,0.110067,0.006285,1,Frustrated
0.247624,0.097057,0.009264,1,Frustrated
0.232097,0.100225,0.005088,1,Frustrated
0.220569,0.101886,0.005309,1,Frustrated
0.244467,0.099003,0.015695,1,Frustrated
0.243329,0.097873,0.020251,1,Frustrated
0.224926,0.085933,0.015124,1,Frustrated
0.151079,0.097092,0.010554,1,Frustrated
0.166464,0.081173,0.013114,1,Frustrated
0.178378,0.072957,0.011619,1,Frustrated
0.182726,0.066904,0.007256,1,Frustrated
0.163617,0.049879,0.00348,1,Frustrated
0.16799,0.046226,0.006914,1,Frustrated
0.15635,0.031188,0.00332,1,Frustrated
0.170015,0.033211,0.000662,1,Frustrated
0.167661,0.020047,0.001646,1,Frustrated
0.199057,0.021386,0.004589,1,Frustrated
0.19176,0.01728,1.5e-05,1,Frustrated
0.185866,0.020163,0.004147,1,Frustrated
0.198571,0.011358,0.004384,1,Frustrated
0.068987,0.008251,0.007064,1,Frustrated
0.055379,0.000816,0.006666,1,Frustrated
0.100645,0.004555,0.003494,1,Frustrated
0.129156,0.005656,0.013255,1,Frustrated
